Test ID:,Ver:,fs:,Room:,Room Config:,Channel:,Freq band:,Centre freq:,DRR:,DRR Mean (Ch):,T60:,T60 Mean (Ch):,FB DRR :,FB DRR Mean (Ch):,FB T60:,FB T60 Mean (Ch):,Filename
13,1,16000,ir_centre_stalls_4,central-hall-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
14,1,16000,ir_centre_stalls_4,central-hall-university-york,1,14,0.000000,0.000000,0.000000,1.080000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
15,1,16000,ir_centre_stalls_4,central-hall-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
16,1,16000,ir_centre_stalls_4,central-hall-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
17,1,16000,ir_centre_stalls_4,central-hall-university-york,1,17,0.000000,0.000000,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
18,1,16000,ir_centre_stalls_4,central-hall-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
19,1,16000,ir_centre_stalls_4,central-hall-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
20,1,16000,ir_centre_stalls_4,central-hall-university-york,1,20,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
21,1,16000,ir_centre_stalls_4,central-hall-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
22,1,16000,ir_centre_stalls_4,central-hall-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
23,1,16000,ir_centre_stalls_4,central-hall-university-york,1,23,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
24,1,16000,ir_centre_stalls_4,central-hall-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
25,1,16000,ir_centre_stalls_4,central-hall-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
26,1,16000,ir_centre_stalls_4,central-hall-university-york,1,26,0.000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
27,1,16000,ir_centre_stalls_4,central-hall-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
28,1,16000,ir_centre_stalls_4,central-hall-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
29,1,16000,ir_centre_stalls_4,central-hall-university-york,1,29,0.000000,0.000000,0.000000,0.390000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
30,1,16000,ir_centre_stalls_4,central-hall-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_centre_stalls_4_<talker>_<utter>_<noise>_<SNR>dB.wav
31,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
32,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,2,0.000000,0.000000,0.000000,2.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
33,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
34,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
35,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,5,0.000000,0.000000,0.000000,1.740000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
36,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
37,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
38,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,8,0.000000,0.000000,0.000000,1.370000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
39,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
40,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
41,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,11,0.000000,0.000000,0.000000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
42,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
43,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
44,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,14,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
45,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
46,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
47,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,17,0.000000,0.000000,0.000000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
48,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
49,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
50,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,20,0.000000,0.000000,0.000000,1.030000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
51,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
52,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
53,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,23,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
54,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
55,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
56,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,26,0.000000,0.000000,0.000000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
57,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
58,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
59,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,29,0.000000,0.000000,0.000000,0.440000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
60,1,16000,ir_row_1l_sl_centre_4,central-hall-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_4_<talker>_<utter>_<noise>_<SNR>dB.wav
61,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
62,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,2,0.000000,0.000000,0.000000,2.370000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
63,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
64,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
65,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,5,0.000000,0.000000,0.000000,1.680000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
66,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
67,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
68,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,8,0.000000,0.000000,0.000000,1.980000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
69,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
70,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
71,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,11,0.000000,0.000000,0.000000,1.060000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
72,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
73,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
74,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,14,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
75,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
76,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
77,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,17,0.000000,0.000000,0.000000,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
78,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
79,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
80,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,20,0.000000,0.000000,0.000000,0.960000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
81,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
82,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
83,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,23,0.000000,0.000000,0.000000,0.830000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
84,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
85,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
86,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,26,0.000000,0.000000,0.000000,0.660000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
87,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
88,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
89,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,29,0.000000,0.000000,0.000000,0.450000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
90,1,16000,ir_row_1c_sl_front_4,central-hall-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1c_sl_front_4_<talker>_<utter>_<noise>_<SNR>dB.wav
91,1,16000,ir_row_1l_sl_centre_1,central-hall-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_1_<talker>_<utter>_<noise>_<SNR>dB.wav
92,1,16000,ir_row_1l_sl_centre_1,central-hall-university-york,1,2,0.000000,0.000000,0.000000,2.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_1_<talker>_<utter>_<noise>_<SNR>dB.wav
93,1,16000,ir_row_1l_sl_centre_1,central-hall-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_1_<talker>_<utter>_<noise>_<SNR>dB.wav
94,1,16000,ir_row_1l_sl_centre_1,central-hall-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_1_<talker>_<utter>_<noise>_<SNR>dB.wav
95,1,16000,ir_row_1l_sl_centre_1,central-hall-university-york,1,5,0.000000,0.000000,0.000000,1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_central-hall-university-york_ir_row_1l_sl_centre_1_<talker>_<utter>_<noise>_<SNR>dB.wav
