Test ID:,Ver:,fs:,Room:,Session ID:,Mic Pos:,Source Pos:,Config:,Rec Type:,RIR:,Freq band:,Centre freq:,Channel:,DRR:,DRR Mean (Ch):,T60 AHM:,T30 ISO:,T20 ISO:,T60 AHM Mean (Ch):,T30 ISO Mean (Ch):,T20 ISO Mean (Ch):,ISO AHM Ints:,FB DRR :,FB DRR Mean (Ch):,FB T60 AHM:,FB T30 ISO:,FB T20 ISO:,FB T60 AHM Mean (Ch):,FB T30 ISO Mean (Ch):,FB T20 ISO Mean (Ch):,DRR direct +:,DRR direct -:
533,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,23,0,1.0,0,0,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,26,0,1.0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,29,0,1.0,0,0,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1,48000,1_s_mainlevel_r_mainlevel_0_2,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_0_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,2,0,1.0,0,0,0.7095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,5,0,1.0,0,0,0.8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,8,0,1.0,0,0,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,11,0,1.0,0,0,0.6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,14,0,1.0,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,17,0,1.0,0,0,0.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,20,0,1.0,0,0,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,23,0,1.0,0,0,0.3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,26,0,1.0,0,0,0.3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,29,0,1.0,0,0,0.2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1,48000,3_s_mainlevel_r_furtherin_1,NAN,1,2,creswell-crags,IR,3_s_mainlevel_r_furtherin_1,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,2,0,1.0,0,0,1.2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,5,0,1.0,0,0,1.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,8,0,1.0,0,0,1.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,11,0,1.0,0,0,0.8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,14,0,1.0,0,0,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,17,0,1.0,0,0,0.5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,20,0,1.0,0,0,0.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,23,0,1.0,0,0,0.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,26,0,1.0,0,0,0.3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,29,0,1.0,0,0,0.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1,48000,1_s_mainlevel_r_mainlevel_4,NAN,1,2,creswell-crags,IR,1_s_mainlevel_r_mainlevel_4,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,2,0,1.0,0,0,1.6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,5,0,1.0,0,0,2.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,8,0,1.0,0,0,1.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,11,0,1.0,0,0,0.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,14,0,1.0,0,0,0.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,17,0,1.0,0,0,0.6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,20,0,1.0,0,0,0.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,23,0,1.0,0,0,0.3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,26,0,1.0,0,0,0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,29,0,1.0,0,0,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1,48000,ir_p1_2,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,2,0,1.0,0,0,1.1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,5,0,1.0,0,0,1.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,8,0,1.0,0,0,1.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,11,0,1.0,0,0,0.7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,14,0,1.0,0,0,0.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,17,0,1.0,0,0,0.6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,20,0,1.0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,23,0,1.0,0,0,0.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,26,0,1.0,0,0,0.3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1,48000,ir_p1_3,NAN,1,2,hoffmann-lime-kiln-langcliffeuk,IR,ir_p1_3,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
